Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Temp Comp Media;
82598;20/04/1965;0000;;28.1;;0;26.22;
82598;20/04/1965;1200;7;;23.2;;;
82598;21/04/1965;0000;;30.8;;6.6;25.6;
82598;21/04/1965;1200;0;;22.7;;;
82598;22/04/1965;0000;;29.3;;8.3;26.7;
82598;22/04/1965;1200;11.6;;22.5;;;
82598;23/04/1965;0000;;29.4;;6.3;26.76;
82598;23/04/1965;1200;0;;23.5;;;
82598;24/04/1965;0000;;29.7;;7.3;27.24;
82598;24/04/1965;1200;43.2;;23.1;;;
82598;25/04/1965;0000;;29.1;;5.8;26.4;
82598;25/04/1965;1200;0;;23.1;;;
82598;26/04/1965;0000;;26.5;;0;24.74;
82598;26/04/1965;1200;40.8;;23.2;;;
82598;27/04/1965;0000;;29.2;;7.8;26.84;
82598;27/04/1965;1200;58.6;;22.4;;;
82598;28/04/1965;0000;;29.3;;9.8;26.28;
82598;28/04/1965;1200;1.8;;22.8;;;
82598;29/04/1965;0000;;29.1;;8.4;26.52;
82598;29/04/1965;1200;12.8;;22.7;;;
82598;30/04/1965;0000;;29;;5.4;24.9;
82598;30/04/1965;1200;71.4;;22.6;;;
82598;01/05/1965;0000;;25.3;;0;23.62;
82598;01/05/1965;1200;33.2;;21.2;;;
82598;02/05/1965;0000;;29.1;;9.7;26.6;
82598;02/05/1965;1200;7.8;;22.1;;;
82598;03/05/1965;0000;;27.2;;0;24.16;
82598;03/05/1965;1200;54.4;;22.1;;;
82598;04/05/1965;0000;;29.1;;4.7;25.9;
82598;04/05/1965;1200;26;;22.8;;;
82598;05/05/1965;0000;;29.3;;8.7;26.76;
82598;05/05/1965;1200;9.2;;23.3;;;
82598;06/05/1965;0000;;29.1;;4.1;25.88;
82598;06/05/1965;1200;42.8;;22.4;;;
82598;07/05/1965;0000;;27.5;;1.6;25.28;
82598;07/05/1965;1200;16.6;;23.3;;;
82598;08/05/1965;0000;;29.1;;10.3;26.44;
82598;08/05/1965;1200;7.6;;21.9;;;
82598;09/05/1965;0000;;29.2;;7.8;26.68;
82598;09/05/1965;1200;36.1;;23.1;;;
82598;10/05/1965;0000;;29.6;;9.8;27.56;
82598;10/05/1965;1200;0;;24.4;;;
82598;11/05/1965;0000;;29.5;;9.6;26.98;
82598;11/05/1965;1200;1.6;;23.8;;;
82598;12/05/1965;0000;;29.2;;9.8;27.02;
82598;12/05/1965;1200;1.4;;23.1;;;
82598;13/05/1965;0000;;29.5;;7.7;25.3;
82598;13/05/1965;1200;0;;20;;;
82598;14/05/1965;0000;;29.1;;7.5;26.58;
82598;14/05/1965;1200;2.3;;23;;;
82598;15/05/1965;0000;;28.9;;6.4;26.7;
82598;15/05/1965;1200;16.2;;23.2;;;
82598;16/05/1965;0000;;29.1;;10.2;26.44;
82598;16/05/1965;1200;0;;22.4;;;
82598;17/05/1965;0000;;29.3;;9.8;26.82;
82598;17/05/1965;1200;0.2;;23.6;;;
82598;18/05/1965;0000;;29.2;;10.7;26.72;
82598;18/05/1965;1200;5;;22.3;;;
82598;19/05/1965;0000;;29.3;;10.5;26.8;
82598;19/05/1965;1200;0;;22.9;;;
82598;20/05/1965;0000;;27.7;;3.4;26.08;
82598;20/05/1965;1200;0;;22.6;;;
82598;21/05/1965;0000;;29.4;;8.4;27.4;
82598;21/05/1965;1200;0.2;;24.7;;;
82598;22/05/1965;0000;;29.5;;10.3;27.52;
82598;22/05/1965;1200;0;;24.7;;;
82598;23/05/1965;0000;;29;;5.8;26.3;
82598;23/05/1965;1200;0;;22.5;;;
82598;24/05/1965;0000;;28.1;;4.1;26.18;
82598;24/05/1965;1200;6.1;;22.3;;;
82598;25/05/1965;0000;;28.9;;7.5;26.56;
82598;25/05/1965;1200;0;;22.8;;;
82598;26/05/1965;0000;;28.5;;9.7;26.28;
82598;26/05/1965;1200;0;;22.2;;;
82598;27/05/1965;0000;;27.7;;5.2;24.94;
82598;27/05/1965;1200;3.6;;21.4;;;
82598;28/05/1965;0000;;26.6;;0.7;24.52;
82598;28/05/1965;1200;3.2;;22.4;;;
82598;29/05/1965;0000;;27.1;;3.2;23.72;
82598;29/05/1965;1200;15.3;;22;;;
82598;30/05/1965;0000;;25.3;;0.9;23.24;
82598;30/05/1965;1200;49.6;;21.1;;;
82598;31/05/1965;0000;;28.7;;10.1;25.34;
82598;31/05/1965;1200;13.9;;21.6;;;
82598;01/06/1965;0000;;27.9;;6.1;25.42;
82598;01/06/1965;1200;0;;21.8;;;
82598;02/06/1965;0000;;27;;2.5;24.84;
82598;02/06/1965;1200;27;;21.9;;;
82598;03/06/1965;0000;;27.8;;4.2;25.12;
82598;03/06/1965;1200;28;;22.3;;;
82598;04/06/1965;0000;;27.8;;4.4;25.82;
82598;04/06/1965;1200;0;;21.5;;;
82598;05/06/1965;0000;;28.6;;5.6;26.36;
82598;05/06/1965;1200;1.1;;23.2;;;
82598;06/06/1965;0000;;27.9;;5.2;25.82;
82598;06/06/1965;1200;5.8;;23.7;;;
82598;07/06/1965;0000;;27.6;;3.9;25.16;
82598;07/06/1965;1200;31.2;;23;;;
82598;08/06/1965;0000;;28.4;;7.9;25.52;
82598;08/06/1965;1200;0;;21.6;;;
82598;09/06/1965;0000;;27.4;;7.1;25.78;
82598;09/06/1965;1200;1;;21.5;;;
82598;10/06/1965;0000;;28.9;;9.1;25.9;
82598;10/06/1965;1200;6.4;;22.6;;;
82598;11/06/1965;0000;;28.1;;6.5;25.32;
82598;11/06/1965;1200;0;;21.9;;;
82598;12/06/1965;0000;;28.3;;4.2;24.44;
82598;12/06/1965;1200;6;;22.3;;;
82598;13/06/1965;0000;;28.1;;6.9;25;
82598;13/06/1965;1200;34;;21.7;;;
82598;14/06/1965;0000;;28.3;;5.1;25.62;
82598;14/06/1965;1200;10.8;;22.2;;;
82598;15/06/1965;0000;;28.6;;8.9;25.9;
82598;15/06/1965;1200;3.6;;23.4;;;
82598;16/06/1965;0000;;28.3;;10.7;25.8;
82598;16/06/1965;1200;2.2;;21.1;;;
82598;17/06/1965;0000;;27.9;;9.3;25.04;
82598;17/06/1965;1200;0;;22.3;;;
82598;18/06/1965;0000;;28.3;;7.5;24.6;
82598;18/06/1965;1200;15.3;;21.9;;;
82598;19/06/1965;0000;;26.6;;3.4;23.8;
82598;19/06/1965;1200;87;;21.4;;;
82598;20/06/1965;0000;;28;;10.4;25.74;
82598;20/06/1965;1200;1.6;;21.9;;;
82598;21/06/1965;0000;;28.3;;9.6;25.54;
82598;21/06/1965;1200;0;;21.7;;;
82598;22/06/1965;0000;;27.1;;1.4;24.4;
82598;22/06/1965;1200;4.4;;21.4;;;
82598;23/06/1965;0000;;27.5;;10.6;24.84;
82598;23/06/1965;1200;0;;20.3;;;
82598;24/06/1965;0000;;27.3;;5.6;24.56;
82598;24/06/1965;1200;0;;21.3;;;
82598;25/06/1965;0000;;26.7;;5.1;25.02;
82598;25/06/1965;1200;6.4;;21.8;;;
82598;26/06/1965;0000;;28.4;;3.8;25.42;
82598;26/06/1965;1200;0.6;;21.3;;;
82598;27/06/1965;0000;;28.1;;4.9;24.82;
82598;27/06/1965;1200;12;;21.6;;;
82598;28/06/1965;0000;;26.6;;1;24.34;
82598;28/06/1965;1200;0;;22.1;;;
82598;29/06/1965;0000;;24.7;;0.2;22.58;
82598;29/06/1965;1200;36.8;;20.2;;;
82598;30/06/1965;0000;;27.1;;5.6;24.06;
82598;30/06/1965;1200;5.8;;21.7;;;
82598;01/07/1965;0000;;27.7;;10.8;25.02;
82598;01/07/1965;1200;4;;21.4;;;
82598;02/07/1965;0000;;27.1;;3.4;23.88;
82598;02/07/1965;1200;0;;22.3;;;
82598;03/07/1965;0000;;27.4;;3.6;23.78;
82598;03/07/1965;1200;82.8;;20.3;;;
82598;04/07/1965;0000;;27.5;;9.2;25.18;
82598;04/07/1965;1200;0;;21.4;;;
82598;05/07/1965;0000;;27.7;;8.9;25.7;
82598;05/07/1965;1200;8;;22.6;;;
82598;06/07/1965;0000;;27.9;;9.1;26.28;
82598;06/07/1965;1200;1.4;;23.7;;;
82598;07/07/1965;0000;;27.3;;6.7;24.64;
82598;07/07/1965;1200;1;;21.5;;;
82598;08/07/1965;0000;;27.7;;10.2;25.64;
82598;08/07/1965;1200;3.2;;22.1;;;
82598;09/07/1965;0000;;27.9;;10.7;25.7;
82598;09/07/1965;1200;0;;21.6;;;
82598;10/07/1965;0000;;26.3;;2.6;24.4;
82598;10/07/1965;1200;8.4;;22.5;;;
82598;11/07/1965;0000;;28.2;;10.5;26.08;
82598;11/07/1965;1200;14.2;;23.4;;;
82598;12/07/1965;0000;;27.7;;8.1;24.64;
82598;12/07/1965;1200;1.2;;20.3;;;
82598;13/07/1965;0000;;28.1;;10.6;25.9;
82598;13/07/1965;1200;3.2;;23.4;;;
82598;14/07/1965;0000;;26.5;;4.4;23.2;
82598;14/07/1965;1200;0.6;;20.9;;;
82598;15/07/1965;0000;;27.2;;4.8;24.88;
82598;15/07/1965;1200;22.6;;21.4;;;
82598;16/07/1965;0000;;28.1;;9.6;25.54;
82598;16/07/1965;1200;5.8;;21.4;;;
82598;17/07/1965;0000;;27.7;;7.1;24.08;
82598;17/07/1965;1200;1;;22.1;;;
82598;18/07/1965;0000;;27.1;;8.5;24.16;
82598;18/07/1965;1200;3.8;;22;;;
82598;19/07/1965;0000;;27.3;;5.8;23.68;
82598;19/07/1965;1200;10;;20.9;;;
82598;20/07/1965;0000;;27.1;;3.4;24.26;
82598;20/07/1965;1200;6.8;;20.8;;;
82598;21/07/1965;0000;;27.5;;10.7;24.68;
82598;21/07/1965;1200;0;;20.1;;;
82598;22/07/1965;0000;;27.7;;10.6;24.72;
82598;22/07/1965;1200;0;;19.1;;;
82598;23/07/1965;0000;;27.6;;10.7;24.78;
82598;23/07/1965;1200;0;;20.5;;;
82598;24/07/1965;0000;;27.8;;10.5;24.92;
82598;24/07/1965;1200;0;;21.4;;;
82598;25/07/1965;0000;;27.7;;10.6;24.06;
82598;25/07/1965;1200;0;;20.3;;;
82598;26/07/1965;0000;;27.7;;;23.84;
82598;26/07/1965;1200;0;;19.3;;;
82598;27/07/1965;0000;;28;;;25.34;
82598;27/07/1965;1200;0;;21.5;;;
82598;28/07/1965;0000;;28.1;;;24.82;
82598;28/07/1965;1200;0;;19.6;;;
82598;29/07/1965;0000;;27.5;;;24.8;
82598;29/07/1965;1200;0;;19.6;;;
82598;30/07/1965;0000;;27.9;;;25;
82598;30/07/1965;1200;0;;20.7;;;
82598;31/07/1965;0000;;27.5;;;25;
82598;31/07/1965;1200;0;;21.3;;;
82598;01/08/1965;0000;;27.6;;;24.92;
82598;01/08/1965;1200;0;;20.8;;;
82598;02/08/1965;0000;;26.7;;;24.24;
82598;02/08/1965;1200;0;;19.9;;;
82598;03/08/1965;0000;;27.5;;;24.98;
82598;03/08/1965;1200;0;;20.8;;;
82598;04/08/1965;0000;;27.9;;;24.74;
82598;04/08/1965;1200;0;;19.4;;;
82598;05/08/1965;0000;;27.6;;;24.92;
82598;05/08/1965;1200;0;;20.1;;;
82598;06/08/1965;0000;;28.3;;;25.28;
82598;06/08/1965;1200;0;;21.2;;;
82598;07/08/1965;0000;;28.1;;;25.48;
82598;07/08/1965;1200;0;;21.4;;;
82598;08/08/1965;0000;;27.9;;;24.84;
82598;08/08/1965;1200;0;;20.9;;;
82598;09/08/1965;0000;;28.1;;;25.24;
82598;09/08/1965;1200;0;;20.3;;;
82598;10/08/1965;0000;;28.3;;;24.8;
82598;10/08/1965;1200;0;;20.8;;;
82598;11/08/1965;0000;;28;;;25.26;
82598;11/08/1965;1200;3;;21.1;;;
82598;12/08/1965;0000;;27.9;;;25.24;
82598;12/08/1965;1200;1;;20.5;;;
82598;13/08/1965;0000;;27.5;;;24.7;
82598;13/08/1965;1200;0;;19.6;;;
82598;14/08/1965;0000;;26.4;;;24.46;
82598;14/08/1965;1200;0;;20.9;;;
82598;15/08/1965;0000;;28.3;;;24.8;
82598;15/08/1965;1200;2.2;;20.4;;;
82598;16/08/1965;0000;;28.5;;;26.28;
82598;16/08/1965;1200;0;;24.2;;;
82598;17/08/1965;0000;;28.5;;;26.32;
82598;17/08/1965;1200;0;;24.5;;;
82598;18/08/1965;0000;;28.5;;;24.2;
82598;18/08/1965;1200;0;;14.6;;;
82598;19/08/1965;0000;;27.7;;;24.84;
82598;19/08/1965;1200;0;;22.5;;;
82598;20/08/1965;0000;;28.1;;;25.44;
82598;20/08/1965;1200;0;;21.6;;;
82598;21/08/1965;0000;;28.5;;;25.98;
82598;21/08/1965;1200;0;;22.8;;;
82598;22/08/1965;0000;;28.5;;;26.36;
82598;22/08/1965;1200;0;;24.5;;;
82598;23/08/1965;0000;;28.1;;;25.42;
82598;23/08/1965;1200;0;;23.2;;;
82598;24/08/1965;0000;;28.3;;;24.36;
82598;24/08/1965;1200;1.6;;21.7;;;
82598;25/08/1965;0000;;26.7;;;23.96;
82598;25/08/1965;1200;7.8;;20.5;;;
82598;26/08/1965;0000;;28.3;;;25.72;
82598;26/08/1965;1200;5.8;;22.1;;;
82598;27/08/1965;0000;;27.5;;;25;
82598;27/08/1965;1200;6;;22.1;;;
82598;28/08/1965;0000;;28.3;;;26.2;
82598;28/08/1965;1200;0;;24.2;;;
82598;29/08/1965;0000;;27.7;;;24.92;
82598;29/08/1965;1200;5.2;;20.9;;;
82598;30/08/1965;0000;;27.9;;;25.02;
82598;30/08/1965;1200;1;;20.8;;;
82598;31/08/1965;0000;;27.3;;;24.38;
82598;31/08/1965;1200;7.8;;20.6;;;
82598;01/09/1965;0000;;27.5;;10.7;25.08;
82598;01/09/1965;1200;2;;21.5;;;
82598;02/09/1965;0000;;27.4;;10.8;24.56;
82598;02/09/1965;1200;0;;19;;;
82598;03/09/1965;0000;;28.1;;8.6;24.46;
82598;03/09/1965;1200;0;;18.8;;;
82598;04/09/1965;0000;;27.6;;5.9;23.94;
82598;04/09/1965;1200;5.2;;20.9;;;
82598;05/09/1965;0000;;27.7;;9.3;25.12;
82598;05/09/1965;1200;2.3;;21.1;;;
82598;06/09/1965;0000;;27.1;;9.4;24.78;
82598;06/09/1965;1200;2.8;;20.4;;;
82598;07/09/1965;0000;;28.1;;9.2;25.64;
82598;07/09/1965;1200;6.4;;22.1;;;
82598;08/09/1965;0000;;28.5;;10.6;26.04;
82598;08/09/1965;1200;0;;23.1;;;
82598;09/09/1965;0000;;28.1;;8.9;25.88;
82598;09/09/1965;1200;2;;23.3;;;
82598;10/09/1965;0000;;28.1;;9.3;25.4;
82598;10/09/1965;1200;0;;21.7;;;
82598;11/09/1965;0000;;28.3;;10.3;25.96;
82598;11/09/1965;1200;0;;23.5;;;
82598;12/09/1965;0000;;28.1;;9.4;26.38;
82598;12/09/1965;1200;0;;24.5;;;
82598;13/09/1965;0000;;27.9;;4.1;24.52;
82598;13/09/1965;1200;0;;21.9;;;
82598;14/09/1965;0000;;27.7;;5.1;25.46;
82598;14/09/1965;1200;8.5;;22.2;;;
82598;15/09/1965;0000;;26.9;;4.5;24.52;
82598;15/09/1965;1200;6.4;;21.9;;;
82598;16/09/1965;0000;;28;;10.5;24.8;
82598;16/09/1965;1200;9.4;;20.8;;;
82598;17/09/1965;0000;;27.3;;5.2;24.64;
82598;17/09/1965;1200;5;;21.1;;;
82598;18/09/1965;0000;;27.9;;9.7;25.2;
82598;18/09/1965;1200;0;;21.3;;;
82598;19/09/1965;0000;;27.9;;7.6;25.22;
82598;19/09/1965;1200;0;;21.2;;;
82598;20/09/1965;0000;;28.2;;9.5;25.84;
82598;20/09/1965;1200;1.4;;23.5;;;
82598;21/09/1965;0000;;28.5;;10.6;26.4;
82598;21/09/1965;1200;0;;24.6;;;
82598;22/09/1965;0000;;28.4;;6.8;26.26;
82598;22/09/1965;1200;0;;24.4;;;
82598;23/09/1965;0000;;28.3;;6.1;26.4;
82598;23/09/1965;1200;0;;24.3;;;
82598;24/09/1965;0000;;28.4;;9.4;25.58;
82598;24/09/1965;1200;2.2;;22.1;;;
82598;25/09/1965;0000;;28.6;;7.4;25.78;
82598;25/09/1965;1200;2;;22.3;;;
82598;26/09/1965;0000;;28.5;;10.7;26.32;
82598;26/09/1965;1200;0;;24.6;;;
82598;27/09/1965;0000;;28.4;;10.5;26.34;
82598;27/09/1965;1200;0;;24.6;;;
82598;28/09/1965;0000;;28.7;;10.3;26.3;
82598;28/09/1965;1200;0;;24.4;;;
82598;29/09/1965;0000;;28.6;;10.3;26.4;
82598;29/09/1965;1200;0;;24.4;;;
82598;30/09/1965;0000;;28.7;;10.2;26.4;
82598;30/09/1965;1200;0;;24.2;;;
82598;01/10/1965;0000;;28.9;;10.9;26.52;
82598;01/10/1965;1200;0;;24.7;;;
82598;02/10/1965;0000;;28.5;;10.5;26.42;
82598;02/10/1965;1200;0;;24.5;;;
82598;03/10/1965;0000;;28.9;;8.1;26.54;
82598;03/10/1965;1200;0;;24.6;;;
82598;04/10/1965;0000;;28.5;;10.9;26.46;
82598;04/10/1965;1200;0;;24.8;;;
82598;05/10/1965;0000;;28;;7.9;25.68;
82598;05/10/1965;1200;6.8;;21.6;;;
82598;06/10/1965;0000;;28.1;;9.5;26.44;
82598;06/10/1965;1200;0;;24.8;;;
82598;07/10/1965;0000;;28.7;;10.5;26.68;
82598;07/10/1965;1200;0;;24.7;;;
82598;08/10/1965;0000;;29.1;;10.7;26.38;
82598;08/10/1965;1200;0;;24;;;
82598;09/10/1965;0000;;29.1;;9.9;26.54;
82598;09/10/1965;1200;0;;24;;;
82598;10/10/1965;0000;;28.4;;9.4;25.8;
82598;10/10/1965;1200;5.4;;22.5;;;
82598;11/10/1965;0000;;28.5;;10.5;26.5;
82598;11/10/1965;1200;0;;24.4;;;
82598;12/10/1965;0000;;28.7;;10.7;26.56;
82598;12/10/1965;1200;0;;24.7;;;
82598;13/10/1965;0000;;28.9;;10.9;26.84;
82598;13/10/1965;1200;0;;25;;;
82598;14/10/1965;0000;;28.8;;10.4;26.7;
82598;14/10/1965;1200;0;;24.9;;;
82598;15/10/1965;0000;;29.3;;10.8;26.9;
82598;15/10/1965;1200;0;;24.6;;;
82598;16/10/1965;0000;;29.1;;11;27.06;
82598;16/10/1965;1200;0;;25;;;
82598;17/10/1965;0000;;29.2;;10.2;26.96;
82598;17/10/1965;1200;0.7;;24.1;;;
82598;18/10/1965;0000;;29.2;;10.7;27.2;
82598;18/10/1965;1200;0;;25.1;;;
82598;19/10/1965;0000;;29.3;;8.9;26.86;
82598;19/10/1965;1200;0;;24.4;;;
82598;20/10/1965;0000;;29.1;;10.1;27.08;
82598;20/10/1965;1200;0;;25.2;;;
82598;21/10/1965;0000;;29.1;;9.5;26.78;
82598;21/10/1965;1200;0;;24;;;
82598;22/10/1965;0000;;29.1;;11.2;27;
82598;22/10/1965;1200;0;;25.4;;;
82598;23/10/1965;0000;;29.1;;11.1;26.78;
82598;23/10/1965;1200;0;;24.8;;;
82598;24/10/1965;0000;;29.4;;1;26.82;
82598;24/10/1965;1200;0;;24.9;;;
82598;25/10/1965;0000;;29.3;;10.6;26.56;
82598;25/10/1965;1200;0;;23.5;;;
82598;26/10/1965;0000;;28.7;;8.9;26.78;
82598;26/10/1965;1200;0;;25.1;;;
82598;27/10/1965;0000;;28.6;;5.9;26.66;
82598;27/10/1965;1200;0;;24.4;;;
82598;28/10/1965;0000;;29.3;;8.1;27.16;
82598;28/10/1965;1200;0;;25.4;;;
82598;29/10/1965;0000;;29.3;;7.8;27;
82598;29/10/1965;1200;0;;25.3;;;
82598;30/10/1965;0000;;29.1;;10.7;26.7;
82598;30/10/1965;1200;0;;25;;;
82598;31/10/1965;0000;;29;;10.8;26.88;
82598;31/10/1965;1200;0;;25.2;;;
82598;01/11/1965;0000;;28.9;;8.7;26.82;
82598;01/11/1965;1200;0;;24.8;;;
82598;02/11/1965;0000;;29.3;;11;26.96;
82598;02/11/1965;1200;0;;25.3;;;
82598;03/11/1965;0000;;29.6;;11;27.28;
82598;03/11/1965;1200;0;;25.2;;;
82598;04/11/1965;0000;;29.3;;8.9;26.84;
82598;04/11/1965;1200;0;;24.3;;;
82598;05/11/1965;0000;;29.1;;9.3;26.62;
82598;05/11/1965;1200;0;;23.2;;;
82598;06/11/1965;0000;;29;;10.6;26.98;
82598;06/11/1965;1200;1.6;;25.4;;;
82598;07/11/1965;0000;;29.1;;11.1;26.52;
82598;07/11/1965;1200;0;;23.6;;;
82598;08/11/1965;0000;;29.4;;11.4;27.2;
82598;08/11/1965;1200;0;;25.4;;;
82598;09/11/1965;0000;;29.1;;11;26.92;
82598;09/11/1965;1200;0;;25.3;;;
82598;10/11/1965;0000;;29.1;;10.8;26.8;
82598;10/11/1965;1200;0;;25.1;;;
82598;11/11/1965;0000;;28.9;;10.3;26.64;
82598;11/11/1965;1200;0;;24.7;;;
82598;12/11/1965;0000;;29;;8.2;26.8;
82598;12/11/1965;1200;0;;25;;;
82598;13/11/1965;0000;;29.2;;10.8;26.92;
82598;13/11/1965;1200;0;;24.8;;;
82598;14/11/1965;0000;;28.9;;9.2;26.54;
82598;14/11/1965;1200;0;;23.4;;;
82598;15/11/1965;0000;;29;;9.6;26.98;
82598;15/11/1965;1200;0.8;;24.5;;;
82598;16/11/1965;0000;;29.1;;7.6;26.48;
82598;16/11/1965;1200;0;;23.5;;;
82598;17/11/1965;0000;;28.9;;11.1;26.8;
82598;17/11/1965;1200;2.2;;25;;;
82598;18/11/1965;0000;;28.9;;11.1;26.9;
82598;18/11/1965;1200;0;;25;;;
82598;19/11/1965;0000;;28.9;;11;26.92;
82598;19/11/1965;1200;0;;25.1;;;
82598;20/11/1965;0000;;29;;9;27.08;
82598;20/11/1965;1200;0;;25.4;;;
82598;21/11/1965;0000;;29;;10.9;27.06;
82598;21/11/1965;1200;0;;25.5;;;
82598;22/11/1965;0000;;28.8;;11.3;26.96;
82598;22/11/1965;1200;0;;25.4;;;
82598;23/11/1965;0000;;28.7;;11.1;26.92;
82598;23/11/1965;1200;0;;25.3;;;
82598;24/11/1965;0000;;28.7;;10.5;27.02;
82598;24/11/1965;1200;0;;25.4;;;
82598;25/11/1965;0000;;29.2;;9.7;27.24;
82598;25/11/1965;1200;0;;25.6;;;
82598;26/11/1965;0000;;29.4;;7.4;27.22;
82598;26/11/1965;1200;0;;25.7;;;
82598;27/11/1965;0000;;29.8;;11.1;27.1;
82598;27/11/1965;1200;0;;25.1;;;
82598;28/11/1965;0000;;29.1;;10.2;26.4;
82598;28/11/1965;1200;3.2;;23.1;;;
82598;29/11/1965;0000;;29.7;;10.9;27.3;
82598;29/11/1965;1200;0;;25.3;;;
82598;30/11/1965;0000;;29.5;;11.3;27.24;
82598;30/11/1965;1200;0;;25.3;;;
82598;01/12/1965;0000;;29.7;;11.1;27;
82598;01/12/1965;1200;0;;24.2;;;
82598;02/12/1965;0000;;29.3;;11.3;26.88;
82598;02/12/1965;1200;0;;25.4;;;
82598;03/12/1965;0000;;29.5;;11.6;27.12;
82598;03/12/1965;1200;0;;25.1;;;
82598;04/12/1965;0000;;28.9;;9.5;26.6;
82598;04/12/1965;1200;0;;24.5;;;
82598;05/12/1965;0000;;28.8;;11.4;26.82;
82598;05/12/1965;1200;0;;25.4;;;
82598;06/12/1965;0000;;29.3;;9.6;27.12;
82598;06/12/1965;1200;0;;25.1;;;
82598;07/12/1965;0000;;29.3;;7.7;27.02;
82598;07/12/1965;1200;0;;25.4;;;
82598;08/12/1965;0000;;28.9;;2.6;26.62;
82598;08/12/1965;1200;0;;25.2;;;
82598;09/12/1965;0000;;28.9;;2;26.7;
82598;09/12/1965;1200;0;;25.1;;;
82598;10/12/1965;0000;;29.3;;9.3;27.16;
82598;10/12/1965;1200;0;;25.3;;;
82598;11/12/1965;0000;;29.9;;9.8;27.14;
82598;11/12/1965;1200;0;;25.3;;;
82598;12/12/1965;0000;;29.4;;9.6;27.18;
82598;12/12/1965;1200;0;;25.4;;;
82598;13/12/1965;0000;;29.3;;9.3;27.16;
82598;13/12/1965;1200;0;;25.5;;;
82598;14/12/1965;0000;;29.5;;11;27.12;
82598;14/12/1965;1200;0;;25.4;;;
82598;15/12/1965;0000;;29.3;;10.9;27.2;
82598;15/12/1965;1200;0;;25.3;;;
82598;16/12/1965;0000;;29.8;;11.1;27.44;
82598;16/12/1965;1200;0;;25.4;;;
82598;17/12/1965;0000;;29.5;;10.1;27.06;
82598;17/12/1965;1200;1;;25;;;
82598;18/12/1965;0000;;29.1;;11.4;27.12;
82598;18/12/1965;1200;0;;25.4;;;
82598;19/12/1965;0000;;29.1;;9.8;26.8;
82598;19/12/1965;1200;0;;25.2;;;
82598;20/12/1965;0000;;29.6;;11.1;27.16;
82598;20/12/1965;1200;0;;25.1;;;
82598;21/12/1965;0000;;29.3;;9.5;27.16;
82598;21/12/1965;1200;0;;25.1;;;
82598;22/12/1965;0000;;29.7;;7.4;27.1;
82598;22/12/1965;1200;0;;25.7;;;
82598;23/12/1965;0000;;29.7;;10;26.98;
82598;23/12/1965;1200;0;;25.3;;;
82598;24/12/1965;0000;;29.5;;8;27.2;
82598;24/12/1965;1200;0;;25.3;;;
82598;25/12/1965;0000;;29.9;;9.8;27.4;
82598;25/12/1965;1200;0;;25.6;;;
82598;26/12/1965;0000;;28.9;;8.4;26.16;
82598;26/12/1965;1200;7.6;;22.9;;;
82598;27/12/1965;0000;;28.5;;10;26.36;
82598;27/12/1965;1200;6.4;;23.3;;;
82598;28/12/1965;0000;;29.5;;9.2;27.46;
82598;28/12/1965;1200;0;;25.7;;;
82598;29/12/1965;0000;;29.5;;7.2;27.14;
82598;29/12/1965;1200;0;;25;;;
82598;30/12/1965;0000;;29.8;;11.3;27.48;
82598;30/12/1965;1200;0;;25.6;;;
82598;31/12/1965;0000;;29.5;;6.9;27.38;
82598;31/12/1965;1200;0;;25.6;;;
82598;01/01/1966;0000;;29.3;;8.7;27.36;
82598;01/01/1966;1200;0;;25.8;;;
82598;02/01/1966;0000;;29.9;;9;27.08;
82598;02/01/1966;1200;0;;24.2;;;
82598;03/01/1966;0000;;29.6;;11;27.5;
82598;03/01/1966;1200;0;;25.5;;;
82598;04/01/1966;0000;;29.7;;10.8;27.34;
82598;04/01/1966;1200;0;;25.7;;;
82598;05/01/1966;0000;;30.1;;10.7;27.52;
82598;05/01/1966;1200;0;;25.7;;;
82598;06/01/1966;0000;;29.8;;10.8;27.64;
82598;06/01/1966;1200;0;;26;;;
82598;07/01/1966;0000;;29.6;;10.2;27.56;
82598;07/01/1966;1200;0;;25.5;;;
82598;08/01/1966;0000;;29.9;;9.3;27.04;
82598;08/01/1966;1200;4.2;;24;;;
82598;09/01/1966;0000;;29.7;;11.2;27.44;
82598;09/01/1966;1200;0;;25.6;;;
82598;10/01/1966;0000;;29.9;;9.9;27.44;
82598;10/01/1966;1200;0;;25.7;;;
82598;11/01/1966;0000;;29.7;;11.1;27.56;
82598;11/01/1966;1200;0;;25.5;;;
82598;12/01/1966;0000;;28.5;;0.9;27.06;
82598;12/01/1966;1200;0;;25.2;;;
82598;13/01/1966;0000;;28.3;;0;27;
82598;13/01/1966;1200;0;;26;;;
82598;14/01/1966;0000;;29.9;;4.1;27.58;
82598;14/01/1966;1200;0;;25.7;;;
82598;15/01/1966;0000;;29.8;;10.2;27.54;
82598;15/01/1966;1200;0;;25.8;;;
82598;16/01/1966;0000;;29.8;;10.7;27.46;
82598;16/01/1966;1200;0;;25.6;;;
82598;17/01/1966;0000;;29.3;;11;27.4;
82598;17/01/1966;1200;0;;25.6;;;
82598;18/01/1966;0000;;29.9;;9.4;27.58;
82598;18/01/1966;1200;0;;26.1;;;
82598;19/01/1966;0000;;29.5;;8.2;27.06;
82598;19/01/1966;1200;0.8;;23.8;;;
